[2026-03-12 03:44:52,727][httpx][INFO] - HTTP Request: GET https://huggingface.co/api/models/Alibaba-DAMO-Academy/RynnBrain-2B/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
[2026-03-12 03:44:53,113][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
[2026-03-12 03:44:53,552][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/chat_template.json "HTTP/1.1 404 Not Found"
[2026-03-12 03:44:53,553][huggingface_hub.utils._http][WARNING] - Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
[2026-03-12 03:44:53,926][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/chat_template.jinja "HTTP/1.1 307 Temporary Redirect"
[2026-03-12 03:44:54,270][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/chat_template.jinja "HTTP/1.1 200 OK"
[2026-03-12 03:44:54,666][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/audio_tokenizer_config.json "HTTP/1.1 404 Not Found"
[2026-03-12 03:44:55,083][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
[2026-03-12 03:44:55,502][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/preprocessor_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-12 03:44:55,778][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/preprocessor_config.json "HTTP/1.1 200 OK"
[2026-03-12 03:44:56,277][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
[2026-03-12 03:44:56,649][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/preprocessor_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-12 03:44:56,981][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/preprocessor_config.json "HTTP/1.1 200 OK"
[2026-03-12 03:44:57,387][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-12 03:44:57,708][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/config.json "HTTP/1.1 200 OK"
[2026-03-12 03:44:58,143][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-12 03:44:58,465][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/tokenizer_config.json "HTTP/1.1 200 OK"
[2026-03-12 03:44:58,880][httpx][INFO] - HTTP Request: GET https://huggingface.co/api/models/Alibaba-DAMO-Academy/RynnBrain-2B/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
[2026-03-12 03:44:59,250][httpx][INFO] - HTTP Request: GET https://huggingface.co/api/models/Alibaba-DAMO-Academy/RynnBrain-2B/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
[2026-03-12 03:45:00,542][httpx][INFO] - HTTP Request: GET https://huggingface.co/api/models/Alibaba-DAMO-Academy/RynnBrain-2B "HTTP/1.1 200 OK"
[2026-03-12 03:45:00,920][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
[2026-03-12 03:45:01,278][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/video_preprocessor_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-12 03:45:01,598][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/video_preprocessor_config.json "HTTP/1.1 200 OK"
[2026-03-12 03:45:01,963][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/preprocessor_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-12 03:45:02,251][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/preprocessor_config.json "HTTP/1.1 200 OK"
[2026-03-12 03:45:02,702][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
[2026-03-12 03:45:03,062][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/video_preprocessor_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-12 03:45:03,401][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/video_preprocessor_config.json "HTTP/1.1 200 OK"
