[2026-03-10 12:29:37,953][httpx][INFO] - HTTP Request: GET https://huggingface.co/api/models/Alibaba-DAMO-Academy/RynnBrain-2B/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
[2026-03-10 12:29:38,249][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
[2026-03-10 12:29:38,250][huggingface_hub.utils._http][WARNING] - Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
[2026-03-10 12:29:38,539][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/chat_template.json "HTTP/1.1 404 Not Found"
[2026-03-10 12:29:38,828][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/chat_template.jinja "HTTP/1.1 307 Temporary Redirect"
[2026-03-10 12:29:38,893][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/chat_template.jinja "HTTP/1.1 200 OK"
[2026-03-10 12:29:39,203][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/audio_tokenizer_config.json "HTTP/1.1 404 Not Found"
[2026-03-10 12:29:39,508][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
[2026-03-10 12:29:39,803][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/preprocessor_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-10 12:29:39,869][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/preprocessor_config.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:40,172][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
[2026-03-10 12:29:40,469][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/preprocessor_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-10 12:29:40,537][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/preprocessor_config.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:40,834][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-10 12:29:40,900][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/config.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:41,197][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-10 12:29:41,263][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/tokenizer_config.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:41,567][httpx][INFO] - HTTP Request: GET https://huggingface.co/api/models/Alibaba-DAMO-Academy/RynnBrain-2B/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
[2026-03-10 12:29:41,872][httpx][INFO] - HTTP Request: GET https://huggingface.co/api/models/Alibaba-DAMO-Academy/RynnBrain-2B/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
[2026-03-10 12:29:42,301][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/tokenizer.json "HTTP/1.1 302 Found"
[2026-03-10 12:29:42,601][httpx][INFO] - HTTP Request: GET https://huggingface.co/api/models/Alibaba-DAMO-Academy/RynnBrain-2B/xet-read-token/03256cf02fe39a14700d3ea015b3fd950bc4db30 "HTTP/1.1 200 OK"
[2026-03-10 12:29:49,055][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/added_tokens.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-10 12:29:49,123][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/added_tokens.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:49,433][httpx][INFO] - HTTP Request: GET https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/added_tokens.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:49,826][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/special_tokens_map.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-10 12:29:49,893][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/special_tokens_map.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:50,239][httpx][INFO] - HTTP Request: GET https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/special_tokens_map.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:51,174][httpx][INFO] - HTTP Request: GET https://huggingface.co/api/models/Alibaba-DAMO-Academy/RynnBrain-2B "HTTP/1.1 200 OK"
[2026-03-10 12:29:51,490][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
[2026-03-10 12:29:51,777][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/video_preprocessor_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-10 12:29:52,059][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/video_preprocessor_config.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:52,455][httpx][INFO] - HTTP Request: GET https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/video_preprocessor_config.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:52,760][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/preprocessor_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-10 12:29:52,828][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/preprocessor_config.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:53,147][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
[2026-03-10 12:29:53,440][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/video_preprocessor_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-10 12:29:53,507][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/video_preprocessor_config.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:53,799][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/preprocessor_config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-10 12:29:53,871][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/preprocessor_config.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:54,748][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
[2026-03-10 12:29:54,816][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Alibaba-DAMO-Academy/RynnBrain-2B/03256cf02fe39a14700d3ea015b3fd950bc4db30/config.json "HTTP/1.1 200 OK"
[2026-03-10 12:29:55,130][httpx][INFO] - HTTP Request: HEAD https://huggingface.co/Alibaba-DAMO-Academy/RynnBrain-2B/resolve/main/model.safetensors "HTTP/1.1 302 Found"
